,province,country,latitude,longitude,confirmed_cases,deaths,recovered,data_source,country_code,region,country_flag,Observation Date
19143,Guangdong,China,35.86166,104.195397,1159,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19144,Henan,China,35.86166,104.195397,1105,7.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19145,Zhejiang,China,35.86166,104.195397,1092,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19146,Hunan,China,35.86166,104.195397,879,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19147,Anhui,China,35.86166,104.195397,860,4.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19148,Jiangxi,China,35.86166,104.195397,771,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19149,Jiangsu,China,35.86166,104.195397,492,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19150,Chongqing,China,35.86166,104.195397,486,2.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19151,Shandong,China,35.86166,104.195397,466,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19152,Sichuan,China,35.86166,104.195397,405,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19153,Beijing,China,35.86166,104.195397,337,2.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19154,Heilongjiang,China,35.86166,104.195397,331,7.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19155,Shanghai,China,35.86166,104.195397,299,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19156,Fujian,China,35.86166,104.195397,261,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19157,Hebei,China,35.86166,104.195397,239,2.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19158,Shaanxi,China,35.86166,104.195397,213,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19159,Guangxi,China,35.86166,104.195397,210,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19160,Yunnan,China,35.86166,104.195397,149,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19161,Hainan,China,35.86166,104.195397,138,3.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19162,Shanxi,China,35.86166,104.195397,122,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19163,Guizhou,China,35.86166,104.195397,109,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19164,Liaoning,China,35.86166,104.195397,108,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19165,Tianjin,China,35.86166,104.195397,95,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19166,Gansu,China,35.86166,104.195397,86,2.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19167,Jilin,China,35.86166,104.195397,81,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19168,Inner Mongolia,China,35.86166,104.195397,58,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19169,Xinjiang,China,35.86166,104.195397,55,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19170,Ningxia,China,35.86166,104.195397,49,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19171,Hong Kong,China,35.86166,104.195397,38,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19172,Taiwan,China,35.86166,104.195397,18,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19173,Qinghai,China,35.86166,104.195397,18,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19174,Macau,China,35.86166,104.195397,10,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19175,Tibet,China,35.86166,104.195397,1,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19176,Hubei,China,35.86166,104.195397,31728,974.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19177,Guangdong,China,35.86166,104.195397,1159,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19178,Henan,China,35.86166,104.195397,1105,7.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19179,Zhejiang,China,35.86166,104.195397,1092,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19180,Hunan,China,35.86166,104.195397,879,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19181,Anhui,China,35.86166,104.195397,860,4.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19182,Jiangxi,China,35.86166,104.195397,771,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19183,Jiangsu,China,35.86166,104.195397,492,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19184,Chongqing,China,35.86166,104.195397,486,2.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19185,Shandong,China,35.86166,104.195397,467,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19186,Sichuan,China,35.86166,104.195397,417,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19187,Heilongjiang,China,35.86166,104.195397,360,8.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19188,Beijing,China,35.86166,104.195397,337,2.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19189,Shanghai,China,35.86166,104.195397,302,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19190,Fujian,China,35.86166,104.195397,267,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19191,Hebei,China,35.86166,104.195397,239,2.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19192,Shaanxi,China,35.86166,104.195397,213,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19193,Guangxi,China,35.86166,104.195397,210,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19194,Yunnan,China,35.86166,104.195397,149,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19195,Hainan,China,35.86166,104.195397,138,3.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19196,Shanxi,China,35.86166,104.195397,122,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19197,Guizhou,China,35.86166,104.195397,109,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19198,Liaoning,China,35.86166,104.195397,108,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19199,Tianjin,China,35.86166,104.195397,95,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19200,Gansu,China,35.86166,104.195397,86,2.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19201,Jilin,China,35.86166,104.195397,81,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19202,Inner Mongolia,China,35.86166,104.195397,58,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19203,Xinjiang,China,35.86166,104.195397,55,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19204,Ningxia,China,35.86166,104.195397,49,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19205,Hong Kong,China,35.86166,104.195397,38,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19206,Taiwan,China,35.86166,104.195397,18,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19207,Qinghai,China,35.86166,104.195397,18,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19208,Macau,China,35.86166,104.195397,10,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19209,Tibet,China,35.86166,104.195397,1,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19210,Hubei,China,35.86166,104.195397,31728,974.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19211,Guangdong,China,35.86166,104.195397,1177,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19212,Zhejiang,China,35.86166,104.195397,1117,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19213,Henan,China,35.86166,104.195397,1105,7.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19214,Hunan,China,35.86166,104.195397,879,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19215,Anhui,China,35.86166,104.195397,860,4.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19216,Jiangxi,China,35.86166,104.195397,771,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19217,Jiangsu,China,35.86166,104.195397,492,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19218,Chongqing,China,35.86166,104.195397,486,2.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19219,Shandong,China,35.86166,104.195397,466,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19220,Sichuan,China,35.86166,104.195397,417,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19221,Heilongjiang,China,35.86166,104.195397,360,8.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19222,Beijing,China,35.86166,104.195397,337,2.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19223,Shanghai,China,35.86166,104.195397,302,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19224,Fujian,China,35.86166,104.195397,267,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19225,Hebei,China,35.86166,104.195397,239,2.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19226,Shaanxi,China,35.86166,104.195397,213,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19227,Guangxi,China,35.86166,104.195397,210,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19228,Yunnan,China,35.86166,104.195397,149,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19229,Hainan,China,35.86166,104.195397,138,3.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19230,Shanxi,China,35.86166,104.195397,122,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19231,Guizhou,China,35.86166,104.195397,109,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19232,Liaoning,China,35.86166,104.195397,108,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19233,Tianjin,China,35.86166,104.195397,95,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19234,Gansu,China,35.86166,104.195397,86,2.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19235,Jilin,China,35.86166,104.195397,81,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19236,Inner Mongolia,China,35.86166,104.195397,58,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19237,Xinjiang,China,35.86166,104.195397,55,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19238,Ningxia,China,35.86166,104.195397,49,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19239,Hong Kong,China,35.86166,104.195397,38,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19240,Taiwan,China,35.86166,104.195397,18,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19241,Qinghai,China,35.86166,104.195397,18,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19242,Macau,China,35.86166,104.195397,10,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19243,Tibet,China,35.86166,104.195397,1,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19244,Hubei,China,35.86166,104.195397,31728,974.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19245,Guangdong,China,35.86166,104.195397,1177,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19246,Zhejiang,China,35.86166,104.195397,1117,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19247,Henan,China,35.86166,104.195397,1105,7.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19248,Hunan,China,35.86166,104.195397,912,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19249,Anhui,China,35.86166,104.195397,860,4.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19250,Jiangxi,China,35.86166,104.195397,804,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19251,Jiangsu,China,35.86166,104.195397,492,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19252,Shandong,China,35.86166,104.195397,486,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19253,Chongqing,China,35.86166,104.195397,486,2.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19254,Sichuan,China,35.86166,104.195397,417,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19255,Heilongjiang,China,35.86166,104.195397,360,8.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19256,Beijing,China,35.86166,104.195397,337,2.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19257,Shanghai,China,35.86166,104.195397,302,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19258,Fujian,China,35.86166,104.195397,267,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19259,Hebei,China,35.86166,104.195397,239,2.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19260,Guangxi,China,35.86166,104.195397,215,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19261,Shaanxi,China,35.86166,104.195397,213,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19262,Yunnan,China,35.86166,104.195397,149,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19263,Hainan,China,35.86166,104.195397,142,3.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19264,Shanxi,China,35.86166,104.195397,122,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19265,Guizhou,China,35.86166,104.195397,118,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19266,Liaoning,China,35.86166,104.195397,108,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19267,Tianjin,China,35.86166,104.195397,100,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19268,Gansu,China,35.86166,104.195397,86,2.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19269,Jilin,China,35.86166,104.195397,81,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19270,Inner Mongolia,China,35.86166,104.195397,58,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19271,Xinjiang,China,35.86166,104.195397,55,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19272,Ningxia,China,35.86166,104.195397,49,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19273,Hong Kong,China,35.86166,104.195397,38,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19274,Taiwan,China,35.86166,104.195397,18,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19275,Qinghai,China,35.86166,104.195397,18,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19276,Macau,China,35.86166,104.195397,10,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19277,Tibet,China,35.86166,104.195397,1,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19278,Hubei,China,35.86166,104.195397,31728,974.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19279,Guangdong,China,35.86166,104.195397,1177,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19280,Zhejiang,China,35.86166,104.195397,1117,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19281,Henan,China,35.86166,104.195397,1105,7.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19282,Hunan,China,35.86166,104.195397,912,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19283,Anhui,China,35.86166,104.195397,860,4.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19284,Jiangxi,China,35.86166,104.195397,804,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19285,Jiangsu,China,35.86166,104.195397,515,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19286,Shandong,China,35.86166,104.195397,486,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19287,Chongqing,China,35.86166,104.195397,486,2.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19288,Sichuan,China,35.86166,104.195397,417,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19289,Heilongjiang,China,35.86166,104.195397,360,8.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19290,Beijing,China,35.86166,104.195397,337,2.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19291,Shanghai,China,35.86166,104.195397,302,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19292,Fujian,China,35.86166,104.195397,267,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19293,Hebei,China,35.86166,104.195397,239,2.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19294,Guangxi,China,35.86166,104.195397,215,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19295,Shaanxi,China,35.86166,104.195397,213,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19296,Yunnan,China,35.86166,104.195397,149,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19297,Hainan,China,35.86166,104.195397,142,3.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19298,Shanxi,China,35.86166,104.195397,122,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19299,Guizhou,China,35.86166,104.195397,118,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19300,Liaoning,China,35.86166,104.195397,108,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19301,Tianjin,China,35.86166,104.195397,100,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19302,Gansu,China,35.86166,104.195397,86,2.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19303,Jilin,China,35.86166,104.195397,81,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19304,Inner Mongolia,China,35.86166,104.195397,58,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19305,Xinjiang,China,35.86166,104.195397,55,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19306,Ningxia,China,35.86166,104.195397,53,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19307,Hong Kong,China,35.86166,104.195397,42,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19308,Taiwan,China,35.86166,104.195397,18,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19309,Qinghai,China,35.86166,104.195397,18,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19310,Macau,China,35.86166,104.195397,10,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19311,Tibet,China,35.86166,104.195397,1,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19312,Hubei,China,35.86166,104.195397,31728,974.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19313,Guangdong,China,35.86166,104.195397,1177,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19314,Zhejiang,China,35.86166,104.195397,1117,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19315,Henan,China,35.86166,104.195397,1105,7.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19316,Hunan,China,35.86166,104.195397,912,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19317,Anhui,China,35.86166,104.195397,860,4.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19318,Jiangxi,China,35.86166,104.195397,804,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19319,Jiangsu,China,35.86166,104.195397,515,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19320,Shandong,China,35.86166,104.195397,486,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19321,Chongqing,China,35.86166,104.195397,486,2.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19322,Sichuan,China,35.86166,104.195397,417,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19323,Heilongjiang,China,35.86166,104.195397,360,8.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19324,Beijing,China,35.86166,104.195397,337,2.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19325,Shanghai,China,35.86166,104.195397,302,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19326,Fujian,China,35.86166,104.195397,267,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
